,Key,Count,Mean Score
0,TTR,100,0.1084182752118812
1,with,99,0.04129046444622474
3,have,96,0.03786810418500756
8,for,96,0.0334078332244736
5,VBP,88,0.03196441397713209
4,PRP$,87,0.034061723242358434
12,we,58,0.02772670204428094
7,that,55,0.026370807913964667
2,on,43,0.027829944161429077
13,be,43,0.028477627735473666
10,said,39,0.02682795085241687
16,it,35,0.02718709816228166
20,is,34,0.02939646187651973
6,this,28,0.027827958141166977
9,from,19,0.025579652362768705
15,an,15,0.027024487704953064
19,at,13,0.026104675303784367
17,and,12,0.023871717478855452
14,but,10,0.025894127609295704
11,JJR,9,0.026445994821749776
18,not,7,0.02723161762008283
24,as,5,0.025185818848066626
21,by,4,0.026220339638377888
23,VBG,4,0.02433294611241993
22,PRP,1,0.025549952392307375
