,Key,Count,Mean Score
0,TTR,100,0.11500564704393834
1,mean_sen_len,100,0.06958937027960693
2,and,100,0.0438681988874214
3,during,100,0.034661983657683
4,a,100,0.03213745716023667
5,DT,100,0.03454103743323663
7,because,96,0.02922141418099489
6,VBG,89,0.0243017266078702
8,lex_density,85,0.023326452783156884
10,was,65,0.02366327593512678
11,the,40,0.02286082588211291
12,in,11,0.02206123573667001
9,one,6,0.0211418286102797
15,until,6,0.021991600722502887
13,i,1,0.02254967919732549
14,of,1,0.022294275399480097
