,Key,Count,Mean Score
0,TTR,300,0.23743064745467468
1,the,300,0.09449367003294983
2,mean_sen_len,300,0.07180157702505599
3,DT,300,0.054612166066276266
4,a,300,0.037589596597995885
5,and,300,0.037846820660423705
6,in,300,0.024056767347131497
7,VBG,294,0.01917572182248554
9,RB,187,0.01625787791553161
8,of,181,0.016642309102757886
10,IN,71,0.01530263297954024
11,an,62,0.015594924909462115
13,or,55,0.015557106148894757
14,to,29,0.015363669661807886
15,lex_density,13,0.014840738542270023
12,said,8,0.014628717876322781
