,Key,Count,Mean Score
0,i,100,0.05740101688019256
1,sentiment,100,0.054492264821136935
2,this,100,0.031207220396158628
3,VBD,100,0.035634910403153516
4,RB,100,0.03622151280452204
5,TTR,98,0.02320609447104604
7,the,79,0.02102605117391676
6,but,66,0.02092981706493441
10,VBG,63,0.02146366354986701
9,VBZ,53,0.020902976152409818
13,and,37,0.01941185946589317
12,DT,29,0.019781727079878915
8,was,24,0.020163205167174007
16,a,11,0.019448899001584075
14,do,10,0.02124632164932666
15,mean_sen_len,9,0.01859351757944645
17,PRP,7,0.019647556863131986
11,VB,6,0.01980726101389371
21,my,3,0.02229765599343513
18,so,2,0.019706344919497333
19,have,2,0.01897854756788278
20,is,1,0.016866840540201343
