,Key,Count,Mean Score
0,PRP,100,0.07607851776565454
1,sentiment,100,0.060023890064954
2,of,100,0.0680532634587358
3,VB,100,0.05220803856449201
4,NN,100,0.05318011249316618
7,DT,95,0.03782129710840622
5,IN,94,0.03926911880296567
8,have,54,0.03473315867771828
6,NNS,52,0.03353104202154595
9,to,51,0.03502421281692672
10,i,39,0.03267066583496492
13,the,34,0.03359843900389731
11,RB,30,0.03224745825446919
14,mean_sen_len,28,0.03283391646384782
12,which,21,0.03223381534618922
15,not,1,0.025991301776683472
16,had,1,0.028336438958608795
