,Key,Count,Mean Score
0,PRP,100,0.0762428878470332
1,of,100,0.06762824045293546
2,NN,100,0.05285534888665291
3,VB,100,0.051837099670400386
4,sentiment,100,0.060099666925769915
6,DT,97,0.03849854573498534
5,IN,95,0.03973605933936076
12,have,62,0.03470782169712913
9,to,58,0.03537207268055454
11,NNS,42,0.03313995193291876
10,the,41,0.03343925122673642
8,RB,33,0.03245013006470174
13,i,26,0.03160204358471623
7,mean_sen_len,22,0.0325239083620745
14,which,22,0.031346062437274086
15,not,2,0.031680169097724954
