,Key,Count,Mean Score
0,of,100,0.06778047860449857
1,PRP,100,0.07400303425552407
2,VB,100,0.05138186527475559
4,sentiment,100,0.06014065182937481
5,NN,100,0.053979288632931416
6,DT,96,0.038872499862405395
7,IN,95,0.03971749774799775
9,have,66,0.03579396563323409
3,to,54,0.03506506298656064
13,NNS,39,0.03272273781709852
10,the,38,0.03334394188748981
8,RB,32,0.032577010052013175
14,i,32,0.03271724771532915
12,which,25,0.03288668854133362
11,mean_sen_len,22,0.032579304606566745
15,had,1,0.035046268625730674
