,Key,Count,Mean Score
0,TTR,100,0.06793078295706084
1,so,97,0.03151104105379202
2,VBG,88,0.02703955719661456
3,have,76,0.029258268546187516
10,in,72,0.025884147052631278
4,but,71,0.024602885130981494
8,or,64,0.02666094767977916
7,this,57,0.025470166646516322
9,and,55,0.024291778503288432
12,for,45,0.02311341371859273
11,VBD,42,0.024612503254756966
5,with,39,0.022793897255707435
15,JJR,31,0.024961129357686872
18,it,27,0.022957291348933068
6,on,25,0.024156944512578934
17,as,17,0.023036509653348646
13,that,17,0.02147216350614329
20,of,15,0.021978899869817204
16,VBN,14,0.021716783174972634
23,a,10,0.020576455416125048
14,PRP$,8,0.022139719869807853
21,be,7,0.02313367212918246
19,can,7,0.021462506769157928
26,an,4,0.021212231255500726
22,RB,3,0.019733524705809722
24,is,2,0.01936937099728925
25,do,2,0.020542253810725122
27,if,2,0.021350549637914513
28,to,1,0.02145848906881284
29,not,1,0.020545234508296692
30,mean_sen_len,1,0.020157857750169934
