,Key,Count,Mean Score
0,how,200,0.046274510444006635
1,not,200,0.04162509984675105
2,TTR,200,0.03481560640295198
3,sentiment,200,0.02840923414556795
4,will,200,0.029145914088044473
5,mean_sen_len,198,0.023419127847294084
6,RB,196,0.023631194124086635
8,VBG,190,0.02222067843513567
9,only,163,0.021179698962770558
7,very,135,0.020810310509081355
10,than,38,0.019647109254608938
11,and,29,0.01860845350731394
13,do,16,0.01940974544396958
12,to,15,0.018230662843253167
15,should,8,0.018716472166367314
14,just,4,0.017814646709634174
16,once,4,0.018117515792165573
17,JJR,3,0.019470278498211185
18,so,1,0.017201284480497136
