,Key,Count,Mean Score
0,PRP,100,0.07495427144301968
1,of,100,0.06801331872987121
2,sentiment,100,0.06096445797920902
3,NN,100,0.053239865594071414
4,VB,100,0.05250494735992207
5,DT,95,0.03849331096697496
6,IN,93,0.03953609223544758
10,have,62,0.034911569173895166
12,to,56,0.03455518626978202
9,RB,46,0.0329908733848506
7,the,38,0.03258435257343595
13,NNS,36,0.034997009528352614
14,i,27,0.03224407181800403
8,which,26,0.03115546498888229
11,mean_sen_len,21,0.03234385789925116
