,Key,Count,Mean Score
0,mean_sen_len,100,0.10647603538440427
1,TTR,100,0.06619005514871054
5,that,100,0.02571638410666642
4,this,99,0.02396028028000224
2,with,95,0.02496765549155897
3,VBD,95,0.022601994614610717
8,VBP,93,0.02337898230473855
6,you,83,0.021627862931687176
9,what,73,0.02141862526239001
10,but,72,0.02158648243708279
7,and,50,0.0205386723132618
11,of,31,0.021062911820425273
14,have,3,0.02073017449320151
12,it,2,0.018882344994432226
13,for,2,0.019294804984187487
15,is,1,0.017379233273366865
16,on,1,0.01687697673323546
