,Key,Count,Mean Score
0,TTR,300,0.10106405609111697
3,but,300,0.044311225818878475
2,with,296,0.04748157746034458
1,this,290,0.04383217418299488
12,on,272,0.0423813209798522
8,for,248,0.034645359291826015
4,not,203,0.03831191537048238
9,what,197,0.03398102330378309
5,that,157,0.030600930169572944
11,have,140,0.035779278386058114
6,it,104,0.031463412628410875
7,be,95,0.0329340672252931
10,do,75,0.03167720964556122
15,from,71,0.03277729006712989
18,JJR,61,0.03180057293153629
13,now,42,0.029284458685328148
19,so,38,0.03160705685623876
14,out,36,0.029495344321866505
20,as,30,0.029220271878143585
16,up,17,0.0296949021444197
22,one,10,0.030691542143228428
21,all,7,0.03126213997804111
17,at,6,0.02813134409254506
23,VBZ,5,0.02960103930903999
