,Key,Count,Mean Score
0,PRP,100,0.0750126968366586
1,sentiment,100,0.06161967743181638
2,of,100,0.067771383395951
3,VB,100,0.05219152370828646
4,NN,100,0.05285955824911245
5,DT,99,0.03789794457141391
7,IN,97,0.03986079361367027
6,have,65,0.035167355866929435
13,to,59,0.03522727201520845
8,NNS,43,0.03262348386918652
9,RB,35,0.03228989326564756
10,the,35,0.032627801254920964
11,mean_sen_len,25,0.03272025598639324
12,which,24,0.03274649790371939
14,i,16,0.03279878936595894
15,a,1,0.030341116918913925
16,VBD,1,0.02949363492397259
