,Key,Count,Mean Score
0,TTR,300,0.0896140194395286
1,the,300,0.051788607429702906
2,a,300,0.0448250927748552
3,DT,300,0.046933076188321446
5,and,299,0.03613897585562358
6,or,293,0.03357851378628393
8,an,289,0.03439704479387324
4,from,265,0.03060836141264126
7,our,149,0.027520330069209783
10,on,149,0.026794325595137693
13,as,149,0.026103053950111803
11,with,90,0.025250977744304754
12,has,52,0.024629148820054243
15,mean_sen_len,31,0.023970787359088894
19,VBG,9,0.02348005553817828
16,we,7,0.0222359963405391
9,that,5,0.021894466944291608
14,was,5,0.023038909803416812
17,so,3,0.026612377356084776
18,are,3,0.023075962708074937
20,at,1,0.02215115084215593
21,there,1,0.019109266278298332
