,Key,Count,Mean Score
0,TTR,100,0.062832463681674
6,but,99,0.04146677791582753
3,with,98,0.046359738023564974
4,this,96,0.04618215855961838
1,on,88,0.041113658119150284
13,have,85,0.04015069635660896
5,for,81,0.036306273317863506
7,be,68,0.03544949802300578
2,not,60,0.03612366803069523
9,that,51,0.03160136820538204
12,JJR,49,0.03330248795650971
11,what,39,0.03376178173860179
10,so,24,0.03195512756940125
14,it,18,0.030478628464915274
8,from,14,0.029486679106097025
15,all,11,0.03101945593794894
16,up,5,0.029343872384049723
20,now,4,0.028838084143850744
19,one,3,0.03149623187580369
17,out,3,0.029920709692037667
18,would,1,0.028951722650531826
21,as,1,0.032777259765981094
22,do,1,0.028044634012451296
23,could,1,0.029766499364828624
