,Key,Count,Mean Score
0,PRP,100,0.07351714207843937
1,of,100,0.06677533646555357
2,sentiment,100,0.06099425066090107
3,VB,100,0.05350326654799497
4,NN,100,0.053466237001816415
5,IN,98,0.03946974768699474
6,DT,95,0.03813450520224495
12,have,63,0.03531237661141029
10,to,57,0.036662705854450015
8,NNS,42,0.033770273300592235
13,RB,37,0.032684492571913804
11,i,33,0.03243152007442654
7,the,31,0.03376377142052004
9,mean_sen_len,26,0.03240372460713174
14,which,17,0.03119316872607094
15,had,1,0.02931513321831419
