,Key,Count,Mean Score
0,PRP,100,0.07558143104534663
1,of,100,0.06762206879745905
2,sentiment,100,0.06000081866134652
3,NN,100,0.05376400721353037
4,VB,100,0.053257187103071216
5,IN,96,0.03885930403639745
6,DT,96,0.03778190460713501
10,have,54,0.03552458928412396
9,to,53,0.03588670675271762
8,NNS,51,0.03362986591515409
12,RB,37,0.03231469815943523
7,the,35,0.032511792433060106
11,i,32,0.032072530815880976
13,mean_sen_len,24,0.033252430016350996
14,which,22,0.031729789427989645
