,Key,Count,Mean Score
0,VBD,100,0.05744322404262041
1,VBN,100,0.04028029829694895
2,with,100,0.04674609850383263
3,as,100,0.046614188469167255
4,sentiment,100,0.03841361642747823
5,VBG,100,0.044123754664360665
6,not,98,0.03412110579106359
7,from,80,0.031334669344099245
8,on,72,0.028661870376659633
13,by,46,0.02752744463711663
9,at,31,0.025918583318334847
10,NNS,31,0.026646955286856636
11,in,20,0.025669041702443128
14,of,9,0.026659947042483374
12,lex_density,7,0.024409864423965564
15,or,4,0.025039544754322643
16,a,1,0.026218404063684683
17,JJ,1,0.02478098214890132
