,Key,Count,Mean Score
0,sentiment,100,0.08596515930877391
1,TTR,100,0.06485761260432167
2,an,100,0.04018839554965317
3,and,100,0.040312624073639336
4,VBG,100,0.03507938602320479
6,such,100,0.03352592357889712
5,has,99,0.027320732828810448
7,NNS,99,0.025892744883341843
9,NN,81,0.022310576331292475
8,mean_sen_len,56,0.02142018943649877
11,which,39,0.021782901124414698
10,PRP$,7,0.020412355286401986
12,for,5,0.020611461435467892
17,after,4,0.02151616992201943
15,that,3,0.020731671380835873
16,to,3,0.02044907717462531
14,RBS,2,0.019658289633448324
13,from,1,0.020739747019764967
18,who,1,0.02013837345811368
