,Key,Count,Mean Score
0,PRP,100,0.07585450883078321
1,of,100,0.06600029654111574
2,sentiment,100,0.05886157683534526
3,VB,100,0.05273886266964052
4,NN,100,0.053125934738933865
7,IN,98,0.03989718808384771
5,DT,90,0.03768353832809322
6,have,67,0.035583603675658416
11,to,57,0.0349217073216163
14,NNS,41,0.03538215256531459
9,the,40,0.03337153642763142
8,RB,35,0.03332947673492803
10,i,27,0.03141914739062425
13,mean_sen_len,24,0.03320578360315166
12,which,20,0.03277618132987965
15,VBD,1,0.02887889712961641
