,Key,Count,Mean Score
0,TTR,100,0.20489627156078163
1,a,100,0.060979870108731224
3,the,100,0.03488943700406879
4,of,100,0.02749961063663028
6,DT,100,0.031459271431933104
9,RB,99,0.026363933686138756
2,and,96,0.023098930721729364
10,RBR,66,0.020347277313252674
8,to,65,0.02002928136517384
7,mean_sen_len,52,0.02008669191224636
11,yourself,50,0.019822839146700397
5,through,46,0.019215217216403867
12,see,24,0.019349510695364006
13,that,2,0.019867930824506615
