,Key,Count,Mean Score
0,TTR,100,0.13736808592790764
1,and,100,0.04241419200667423
2,the,100,0.035707204182259485
3,to,100,0.03371788986445019
5,mean_sen_len,100,0.02997644476161712
4,a,98,0.028331065530440454
6,DT,97,0.02884139129260392
7,lex_density,80,0.025452038772767915
10,of,74,0.025629176756632975
12,with,34,0.024578621396650038
9,VBG,33,0.02389184724881063
14,RB,23,0.024255888172950067
11,is,20,0.024184665941510027
13,VB,20,0.024384292269696937
8,VBZ,16,0.023994626498682486
16,that,4,0.023688575350449267
15,on,1,0.02286420043773074
