,Key,Count,Mean Score
0,TTR,100,0.08554575739392224
1,mean_sen_len,100,0.0669640118056371
2,DT,100,0.05079564413240198
3,the,100,0.05994309858091728
4,of,100,0.05538307348001636
5,to,100,0.04573791728312432
6,a,100,0.03469827119267101
7,and,89,0.025512683042812512
9,is,66,0.024792540762836296
11,VBG,34,0.02203130611799532
10,said,33,0.02386370558613029
8,RB,32,0.022456321679956894
12,lex_density,29,0.02175109093366933
13,from,10,0.020822523642205215
15,on,4,0.022144829625481866
14,VBP,1,0.018795304936034065
16,in,1,0.023076372671368132
17,have,1,0.021014765295742487
