,Key,Count,Mean Score
0,mean_sen_len,100,0.09595768194300788
1,TTR,100,0.05427223735051398
2,of,100,0.03895936872127073
6,to,100,0.030374706465438623
4,here,94,0.026441232042413887
3,sentiment,83,0.027066069783570262
7,with,78,0.024994240866881717
5,and,60,0.02363809463880097
11,RB,50,0.023049247702120815
8,for,48,0.023041125108572147
9,VBG,44,0.023079978539098336
10,on,42,0.02439918035300554
12,VB,39,0.023517454759748015
13,IN,38,0.022933274903935524
16,lex_density,12,0.022110133950852973
14,JJ,5,0.021068218214389887
18,when,3,0.023555447720039813
15,the,2,0.02089678209651824
17,DT,2,0.021254852269004986
