,Key,Count,Mean Score
0,sentiment,101,0.20048949694533547
1,VBG,101,0.07935940980619136
2,this,101,0.05909068088400311
3,is,101,0.05896934001436163
4,and,101,0.05007048537146099
6,through,100,0.04220016358085266
5,VBN,97,0.03141859688552529
10,are,81,0.028530389058094557
7,NNS,61,0.025948665439356235
8,RB,59,0.026446281701968104
9,into,51,0.026930675593730483
11,be,51,0.026195724213869863
13,that,3,0.024185137232875343
12,PRP$,2,0.022844091478375825
