,Key,Count,Mean Score
0,the,300,0.056385061561124855
1,DT,300,0.05083211069178279
2,TTR,300,0.0715445648936049
3,a,300,0.047037907083162286
4,or,300,0.04234779591397259
7,and,286,0.026278089008621528
5,an,219,0.024699343176915658
12,i,131,0.020818436659837704
8,as,128,0.02099620889464745
13,your,117,0.022798463061057386
6,their,80,0.02031333355645454
17,them,79,0.022060073463681402
14,on,67,0.021312343777901293
10,more,53,0.020937940577040282
15,which,49,0.021596627369556663
11,has,49,0.02189197671969169
18,are,34,0.020995501718945125
16,before,34,0.020374387840765038
9,from,32,0.019781451777712733
21,there,29,0.021105108638796884
23,with,24,0.019933957582850208
25,you,14,0.01972448811679613
22,was,13,0.018860577179388063
20,mean_sen_len,11,0.02007294869239395
29,our,11,0.022310519961808592
26,when,8,0.019710482000147016
24,because,6,0.01923729203060016
30,at,5,0.018411468045785882
33,if,4,0.01959198470777799
28,we,4,0.019451153275277716
19,by,3,0.017666948424467883
27,IN,3,0.018692166838997448
32,any,2,0.01800331022023862
31,for,1,0.01801831139361731
34,VBG,1,0.023497350507823037
35,this,1,0.021096477510049665
36,where,1,0.01692787569115243
37,all,1,0.0183643654047761
