,Key,Count,Mean Score
0,sentiment,100,0.08951869396717015
1,TTR,100,0.04514765680602904
3,you,100,0.03596323777185454
4,VBP,100,0.03644403181493028
5,mean_sen_len,100,0.033054977226714015
2,VBZ,92,0.027718522345643464
6,is,92,0.029495244631772367
7,i,86,0.026261208276366382
14,had,52,0.024312029134697235
11,and,44,0.02396581442675936
12,not,40,0.02426439027642461
9,do,25,0.022372565960857602
8,male_pronouns,18,0.02440928026773559
16,VBD,18,0.022874722220077873
17,your,12,0.022451213886763247
10,are,9,0.02199460630416516
15,to,5,0.020055040898180904
13,well,2,0.019231420143631626
18,VBN,2,0.022100929881116824
19,just,2,0.021672333367458413
20,did,1,0.020009654091120717
