,Key,Count,Mean Score
0,PRP,100,0.07550690013653162
1,of,100,0.06729196653011825
2,NN,100,0.0532136622439863
3,VB,100,0.05149066481909
4,sentiment,100,0.06035700791570064
5,DT,96,0.037658485012949494
8,IN,95,0.03939905003507449
10,have,68,0.03509611618937838
6,to,62,0.035235958499116524
7,the,35,0.03259960741406155
15,NNS,34,0.0338124137795068
11,RB,31,0.032156806285884014
12,i,30,0.03242669371331757
9,mean_sen_len,28,0.03287822382483181
14,which,20,0.03214390961077203
13,had,1,0.030204844938268072
