,Key,Count,Mean Score
1,VBD,94,0.04174901248855853
3,i,94,0.03489273146272463
0,with,92,0.03900425728891854
2,VBN,91,0.040710567672075544
5,for,90,0.03575840921666565
11,it,87,0.033624058664569925
6,and,80,0.03211098621747678
10,on,70,0.03835785052899846
4,to,61,0.03262974877113251
16,or,42,0.03114087475648169
13,of,38,0.02979213568011214
7,this,34,0.03158910834763583
17,that,28,0.030327295321589766
15,in,25,0.03152910805837084
18,VBG,22,0.02995750706280306
9,the,15,0.028162957399829516
14,a,13,0.02873222587955287
19,as,9,0.029226742010463706
21,from,5,0.030137659366178644
12,mean_sen_len,3,0.026963764748880698
8,DT,2,0.026682988118980757
20,but,2,0.02762242442838321
22,RB,2,0.024794353250546006
23,PRP$,1,0.029278328067783445
