,Key,Count,Mean Score
0,TTR,100,0.09667047124573054
3,DT,100,0.03002656362404581
1,a,99,0.025685199815498425
4,the,99,0.030013804128600496
2,RB,89,0.023047032479476006
10,mean_sen_len,86,0.022534169302280468
8,VBG,70,0.020137661776626643
6,to,63,0.020354033545874825
7,sentiment,47,0.019788823463748644
5,in,46,0.019798582036378683
9,PRP$,43,0.019643529616375142
11,on,23,0.01887825176486354
14,VBZ,23,0.01899184990294927
23,VBP,17,0.019129448890636443
12,and,16,0.018384868792863645
19,with,12,0.018459886468153372
15,VBN,11,0.019235100207758305
18,of,11,0.018276470742855076
24,i,10,0.017532400452759816
20,this,10,0.019047982767748873
13,it,4,0.017919916560580187
21,IN,4,0.018388019067021356
16,as,3,0.017907561942536312
17,have,3,0.01945695911274813
22,up,3,0.019714363870194998
28,NNS,3,0.018435488347106992
26,NN,2,0.018261589916643027
25,JJ,1,0.017032869587671143
27,my,1,0.019047245862317125
29,was,1,0.01619874802990735
