,Key,Count,Mean Score
0,PRP,100,0.07567292057704073
1,of,100,0.06735715804637744
2,sentiment,100,0.060302558681117245
3,NN,100,0.05366297844418213
5,VB,100,0.053207656871763716
4,IN,97,0.03939803492194023
6,DT,95,0.03816460320209286
11,have,60,0.03473772895817469
9,to,57,0.03518453030997744
12,NNS,50,0.03448126636459821
10,i,36,0.03177111965275906
8,RB,35,0.032758491949998
14,the,31,0.032368360010296346
7,mean_sen_len,27,0.03375355241393239
13,which,11,0.03139376481521696
15,had,1,0.025238423909543357
