,Key,Count,Mean Score
0,TTR,300,0.17149133882228348
1,mean_sen_len,300,0.04604313758109699
2,NNS,300,0.024938980218925124
3,RB,300,0.030388614384923976
5,lex_density,295,0.021833801247057895
6,DT,289,0.021125202625764776
9,the,269,0.019981330763977095
7,VB,237,0.0190312372111254
4,not,226,0.019855422919158962
11,i,215,0.01903722346123166
8,is,103,0.018042491205943128
12,or,102,0.018047447082600063
13,a,39,0.017244572939658052
14,that,11,0.01695629395296706
15,to,6,0.0163352824594047
10,PRP,4,0.015013423599681558
16,sentiment,4,0.01693399481570489
