,Key,Count,Mean Score
0,mean_sen_len,100,0.20393115908714068
1,your,100,0.08568859655152719
2,PRP$,100,0.06474091550394649
3,the,100,0.04405366434398366
4,DT,100,0.04066126740609796
5,for,100,0.030746954632442522
6,i,100,0.029318032015844403
7,sentiment,100,0.031387868882303174
8,this,94,0.022559485532734586
10,TTR,45,0.019243890679666836
9,lex_density,32,0.0188253777311132
11,once,12,0.01843600775972322
12,when,7,0.018906386943367708
13,PRP,5,0.018136899561495726
14,of,2,0.016525524378298188
15,until,2,0.017583768488868938
16,it,1,0.017496427344989046
