,Key,Count,Mean Score
0,sentiment,100,0.11657144117171044
1,must,100,0.058446588961012756
2,lex_density,100,0.0501131119659079
3,as,100,0.048094092674922616
4,NN,100,0.042715743436727106
5,which,100,0.03627632872830277
6,male_pronouns,95,0.0342962476430444
7,through,66,0.027833640473258828
8,TTR,57,0.02667856470712884
12,own,55,0.028194782282874118
11,and,54,0.026806773955198586
9,after,34,0.02645507836305125
10,then,14,0.02568297615590594
13,is,14,0.02578041614896003
14,PRP,7,0.02421426143405365
15,by,3,0.02292070060448963
16,VBD,1,0.02147432334044784
