,Key,Count,Mean Score
0,TTR,100,0.033882027009971026
1,lex_density,100,0.022746644871627596
2,a,100,0.030854290130248763
3,DT,100,0.029085935242152985
9,the,99,0.02267469371903858
5,as,64,0.019988006685798476
16,from,53,0.020205706394322558
4,NNS,49,0.018613229901068982
8,to,45,0.01828756146275704
13,at,36,0.018660020900012893
6,JJ,36,0.018536738371228975
12,on,33,0.019103390656333815
10,PRP$,33,0.019106098707690315
20,VBG,32,0.018160579190149732
19,VBP,29,0.019040528794605705
7,VB,19,0.017824647951263407
14,was,17,0.01774131964819093
17,RB,14,0.0179075622459507
18,an,8,0.017763377566842122
21,PRP,6,0.017163480706431162
22,one,6,0.01782669436297121
15,NN,5,0.01769198278944816
27,this,3,0.01883840180423968
24,in,3,0.016333120964327846
29,VBZ,2,0.017396146783100946
25,IN,2,0.016437250842796715
11,that,1,0.01771037305611288
23,all,1,0.01729090141352344
26,mean_sen_len,1,0.016755646822749534
28,or,1,0.016219936881162873
30,when,1,0.015515400343130368
31,JJR,1,0.01481877918648472
