,Key,Count,Mean Score
0,of,100,0.06610957286603868
1,PRP,100,0.07501514949722919
2,sentiment,100,0.06086553138171538
3,NN,100,0.052825984765567394
5,VB,100,0.05170108941494563
9,DT,97,0.03842438954553843
4,IN,93,0.03959884253874136
6,to,56,0.0352984174654438
8,have,55,0.03452579583773386
11,NNS,46,0.033122327920281955
12,the,37,0.03311360135457227
14,i,35,0.03194298015100785
10,RB,34,0.033481688945135056
13,mean_sen_len,32,0.03186206046694949
7,which,13,0.032121702348041306
15,VBD,1,0.0271585014647752
16,a,1,0.030517711536047203
