,Key,Count,Mean Score
0,TTR,300,0.18189049870680024
1,or,300,0.064256666934092
2,and,300,0.04697633594061994
3,the,300,0.049704634960837824
5,DT,285,0.02516913046191078
7,such,279,0.02419716801847412
4,a,266,0.022824259865959352
15,mean_sen_len,207,0.020780071783456686
11,there,135,0.020077216172529548
16,when,92,0.020284193989592737
13,one,91,0.020069901770672065
6,from,84,0.020013921176018572
12,their,64,0.019275402982706184
8,at,62,0.018900276890257334
17,about,61,0.01924929188008636
10,is,58,0.01893914705406527
9,they,27,0.01770268072083048
23,it,24,0.01890706808347899
19,as,17,0.018824428904490157
26,all,7,0.01696052503301757
21,any,7,0.018618667446021902
18,we,6,0.017976196048109943
24,these,5,0.01811553074084709
27,can,5,0.019990473175568298
20,be,5,0.01868150414124246
22,an,4,0.019330226034382055
29,in,3,0.0166856922649779
30,each,2,0.02042900172182072
28,how,2,0.0188059693819949
14,some,1,0.016282968801596936
25,have,1,0.016601475049130773
