,Key,Count,Mean Score
0,TTR,100,0.09373637395070586
1,and,100,0.03255671019597523
3,mean_sen_len,100,0.027191450122649435
2,with,99,0.030567598142417305
6,sentiment,98,0.02448263564318622
10,for,88,0.026009700247392985
4,in,78,0.02563830691102731
12,is,73,0.02544702915642034
5,it,71,0.024936171023152508
7,VBN,59,0.024668179353052534
15,to,32,0.022709124628954067
9,a,27,0.022813498400898812
16,VBD,16,0.023124490280442805
8,of,14,0.023213024482331677
14,this,10,0.023687574815646185
17,that,10,0.02210883693545955
11,i,9,0.022095130256706372
13,VBG,7,0.02189547044545768
18,on,6,0.022178649170007707
19,the,2,0.02061586213080407
20,VBZ,1,0.02388334476601907
