,Key,Count,Mean Score
0,VBD,100,0.06075799885465429
1,said,100,0.04064838877044876
2,TTR,100,0.04634317209222979
4,mean_sen_len,100,0.04855405769636462
7,sentiment,100,0.030480901389580838
3,and,99,0.0323502744003026
10,has,77,0.025213988391873096
8,VBG,70,0.025179352706445075
11,but,56,0.024660427014933456
9,PRP$,55,0.02369686686447466
5,not,44,0.025490278268954756
6,these,43,0.02354111336476532
13,would,23,0.022710405966072322
12,NN,17,0.021267962048721507
15,been,10,0.02394062140955038
14,at,2,0.020909921182325375
18,was,2,0.02259802050496457
16,lex_density,1,0.023694849662437165
17,VBN,1,0.021950842950526003
