,Key,Count,Mean Score
0,TTR,100,0.16792785474288727
1,lex_density,100,0.07605421507097325
2,DT,100,0.0583826698588696
3,that,100,0.0450201233005281
4,we,100,0.05456109753228672
5,the,100,0.03482404480040997
6,PRP,100,0.03234309603535207
7,a,100,0.03211743834991038
8,VBG,99,0.024168665313654913
9,is,37,0.018946076060224318
11,NNS,30,0.019049839599733328
10,RB,15,0.01938644675083045
12,of,15,0.019469131923694642
13,JJ,1,0.018775855697381657
14,at,1,0.017307016490163522
15,sentiment,1,0.019773330898047906
16,our,1,0.019168468376802576
