,Key,Count,Mean Score
0,mean_sen_len,100,0.08335885426521963
1,TTR,100,0.06026315406397566
2,this,93,0.023646463553476264
7,VBD,92,0.0249619658951638
4,you,88,0.021937168604998475
9,that,78,0.02201247184194083
8,have,72,0.023851640580937868
10,VBP,68,0.02346236702321679
3,with,65,0.023167458464638253
11,what,63,0.021787143029196765
12,is,33,0.020186076741711127
6,of,32,0.02170705865907463
13,VBZ,22,0.021711498785948573
17,or,20,0.019427581040499037
14,so,12,0.020586390897521182
19,and,11,0.018635961415445754
22,IN,11,0.017982192328397185
24,but,7,0.020626246816326105
5,about,6,0.022311014853428637
15,from,5,0.018633715622197698
27,do,4,0.018069266966109297
16,not,3,0.019466062807654626
18,a,3,0.0163053983166965
21,on,3,0.01965446662103039
25,in,3,0.02200250678295453
23,be,2,0.019625854696170335
20,was,1,0.01598449421725929
26,for,1,0.019015081254022674
28,VBG,1,0.0204536528468844
29,it,1,0.018569343668713368
