,Key,Count,Mean Score
0,TTR,300,0.21393343375493742
1,and,300,0.0381057812305906
2,mean_sen_len,300,0.03507962603271082
3,the,300,0.0301888224022761
4,IN,300,0.027402943901496966
5,DT,300,0.01924518914625557
6,a,280,0.015971754246010623
13,VBG,182,0.014416582126856993
9,in,157,0.014057885968943539
11,NN,150,0.013741264111197837
15,lex_density,112,0.013705564198674079
8,an,110,0.014438975797989693
14,JJS,49,0.014121481921119856
10,after,30,0.013212382110502867
19,said,23,0.013122241518897435
28,when,21,0.013279556608506306
16,RB,18,0.012652487888008662
27,JJ,14,0.012785168663527968
7,this,13,0.013536538210394843
20,PRP$,9,0.013768351299688432
25,was,9,0.012472000770458697
21,they,4,0.012640220579525947
12,is,3,0.013548343995104696
17,or,3,0.01346501299832529
22,before,3,0.012279133463484691
26,on,2,0.012156616145010707
23,been,2,0.01370956054854889
29,of,2,0.01242211961196536
24,PRP,2,0.011974271426713264
18,from,1,0.011700466932406253
30,by,1,0.012865920968622251
