,Key,Count,Mean Score
0,TTR,100,0.10997961986520738
1,a,100,0.025080130596585842
2,i,100,0.027286462111258146
8,DT,100,0.020423637804186597
6,the,100,0.02317871223714883
4,is,97,0.018923249086292865
5,IN,95,0.019324858711192577
3,and,87,0.018126539187932594
10,sentiment,73,0.01692869010000844
9,about,52,0.017131156949769005
7,PRP$,29,0.016054601201439228
11,for,14,0.015030434558694546
14,been,13,0.01555369070816033
12,should,11,0.015184510196938955
13,VBG,7,0.015283397683625244
15,VBZ,5,0.014695533688169135
16,what,5,0.015653071436679815
18,that,3,0.015433012422113236
19,be,3,0.017322356281602877
17,VB,1,0.015627624468355847
20,this,1,0.014864849746008584
21,NN,1,0.014774192732376606
22,PRP,1,0.014239266196100196
23,not,1,0.014019188441411529
24,mean_sen_len,1,0.014825127099348231
