,Key,Count,Mean Score
0,or,100,0.06824906673484038
1,TTR,100,0.046934958454535096
2,we,100,0.04117373596109645
3,will,100,0.033315983673784876
4,there,100,0.03686391750474054
5,be,100,0.03356302238942629
7,have,100,0.03485725437280954
6,it,95,0.027659236631801542
16,not,35,0.021581674695304993
17,an,35,0.02139425331810504
10,other,29,0.021237643740469776
9,has,23,0.021188729557597045
14,and,17,0.019733113796708827
18,sentiment,12,0.01909511290807354
12,at,11,0.019605475499662676
21,was,9,0.019088525030200195
11,they,7,0.018936276019504115
15,about,5,0.019002996987367148
13,can,5,0.02001112857460737
23,such,3,0.019173929462774925
24,VBP,3,0.01807793184345931
20,their,3,0.01848129019102511
22,our,2,0.01765744473188072
19,these,2,0.017565926030669365
8,one,1,0.01773060058121048
25,VB,1,0.01846352367698576
26,as,1,0.022150349143482052
27,more,1,0.01919241420449704
