,Key,Count,Mean Score
0,PRP,100,0.07531370280543741
1,of,100,0.0670566709523688
2,NN,100,0.053397177721224855
3,VB,100,0.05281197295011097
4,sentiment,100,0.059144694994202884
7,IN,96,0.04035948168903887
6,DT,95,0.03861708395004281
5,to,65,0.03616400365031389
10,have,51,0.034623526121089286
11,RB,44,0.03276902525111289
8,the,41,0.03329584447689098
9,NNS,38,0.03327196140850882
12,mean_sen_len,26,0.0323547314137394
13,i,26,0.03160408340389988
14,which,17,0.03329045165964314
15,had,1,0.03138402768035874
