,Key,Count,Mean Score
0,PRP,100,0.07529012076026748
1,of,100,0.06648519149759122
2,NN,100,0.05272758103030289
3,sentiment,100,0.06077747485378364
4,VB,100,0.054108232841392295
5,IN,98,0.039412770552036375
6,DT,97,0.0386101375919579
8,to,62,0.03614760751050276
7,have,56,0.035056612058639046
12,NNS,37,0.03239074162966801
11,RB,35,0.033296640568969166
10,mean_sen_len,33,0.03251051182170617
9,the,32,0.032936438669063164
14,i,26,0.03222889114121461
13,which,23,0.032652054095072505
15,had,1,0.025178747459199367
