,Key,Count,Mean Score
0,TTR,300,0.10105185155638328
1,mean_sen_len,300,0.04624694225320935
2,and,300,0.03370939867177586
3,RB,300,0.030618765765346764
4,NN,297,0.02562704615135602
11,has,254,0.024472613656504258
12,NNS,240,0.022878575937497623
10,a,207,0.022258997395575665
6,IN,155,0.021278962262987478
15,VBG,83,0.021228713511775438
16,lex_density,79,0.021210240063003236
7,PRP,78,0.021257572436087915
17,is,62,0.021340647836804776
9,VBZ,53,0.020360089972031294
24,are,47,0.021077187342343102
21,JJ,38,0.020392490186597403
14,VB,33,0.020529054399958797
22,it,24,0.021536902554027165
8,sentiment,24,0.02065392351861765
18,VBN,23,0.020518303384033293
20,VBP,22,0.02051504469537943
25,for,22,0.021015713596012564
5,JJR,16,0.021438905530209003
13,be,12,0.021435389009167662
19,of,10,0.0216331390623956
26,to,10,0.020973218009079284
27,with,5,0.020280262032096513
23,the,4,0.019579163074236357
28,said,2,0.019137250441007524
