,Key,Count,Mean Score
0,TTR,100,0.051753974405043
1,VBG,93,0.025302365998511867
3,a,80,0.022089800540757334
8,sentiment,64,0.01928150140478165
7,DT,63,0.019388563210712643
2,RB,47,0.01982642483937861
17,mean_sen_len,46,0.019220152973706533
6,i,44,0.019938470488500063
13,and,44,0.01916861733172057
21,that,42,0.02043764758017586
19,not,39,0.02094997378414354
16,of,35,0.020211104527133886
18,VBP,35,0.020841843706521476
24,PRP$,22,0.020794544465505983
4,VBN,21,0.019356214146166534
27,in,20,0.019771404327372313
9,lex_density,20,0.01875679786800936
23,on,18,0.02115767703643338
14,you,16,0.01983012961288882
5,for,15,0.019514876319284332
29,the,14,0.019120384238275657
26,with,14,0.02032932871479599
15,this,14,0.020418007072502804
11,to,13,0.019323058202950036
22,NNS,13,0.01940729144381325
10,but,11,0.020813026589387714
25,IN,10,0.018610354979877324
12,VBZ,7,0.01918900737184453
31,JJ,7,0.018081880465976714
20,they,5,0.019797641124284053
36,or,5,0.01933390750084555
32,VB,5,0.018808789241912753
33,so,4,0.018560355569810144
30,be,4,0.01886631140659048
28,it,3,0.019418787434837347
35,JJR,3,0.01807111624508462
34,have,1,0.019144490882635104
37,VBD,1,0.018896314472587963
38,NN,1,0.018208528565185428
39,out,1,0.020838966371592008
