,Key,Count,Mean Score
0,TTR,100,0.09578842881665431
1,is,100,0.05350239859776216
2,the,100,0.039264407233819104
3,and,100,0.03318569630480981
4,DT,100,0.02970245710756298
5,a,94,0.023359821283538248
6,VBN,76,0.0223031563170706
8,RB,75,0.021832061625601955
7,it,64,0.021540585348018285
11,was,52,0.02208800869340969
12,to,37,0.020889474888503984
15,mean_sen_len,25,0.02000772104462254
9,sentiment,15,0.02025914228695546
16,VBG,15,0.01976565328680566
13,NN,12,0.019819296962538327
17,been,10,0.019424373136669663
14,i,8,0.019633946979879486
10,VBZ,5,0.019732683958959437
20,PRP,3,0.019231434477793515
18,who,2,0.021887941990787828
22,this,2,0.02000406669512045
24,for,2,0.019402859760417855
19,from,1,0.018133641495600254
21,or,1,0.017033648117721057
23,about,1,0.01732567151785092
