,Key,Count,Mean Score
0,TTR,100,0.14852977904725218
1,i,100,0.031061263976345965
3,IN,100,0.02655451392229982
2,as,99,0.02672443703150188
4,NNS,97,0.02338266547755498
7,PRP$,94,0.02232545082989132
10,VBD,88,0.02185920772442058
5,to,72,0.020229462169550422
8,VB,69,0.019381637130168824
9,RB,68,0.02035528153807261
12,JJ,26,0.019115754304167846
6,mean_sen_len,24,0.018294618762658418
13,PRP,19,0.018671151649021587
11,was,15,0.017689765605902165
17,from,10,0.018403975160952248
15,said,7,0.017830997123422627
14,all,4,0.017164087523428097
18,now,4,0.01794027609488013
16,not,2,0.017921497949690723
19,sentiment,1,0.0159177890651473
20,before,1,0.016388913787781484
