,Key,Count,Mean Score
0,PRP,100,0.0771882125821504
1,of,100,0.07138222391272557
2,NN,100,0.05718499975446912
3,DT,100,0.04747042052205802
4,VB,100,0.047137992931541986
5,sentiment,97,0.05381127504952288
7,the,94,0.03981043425774573
6,have,88,0.041281433727388406
8,i,65,0.035900492467860604
9,IN,55,0.03663458988692718
11,NNS,41,0.034173558177987534
10,said,37,0.03609118026085663
12,RB,9,0.03272339002699803
14,which,6,0.03207513874759617
13,mean_sen_len,4,0.03247228992273684
15,to,4,0.03192870099807756
