,Key,Count,Mean Score
0,TTR,100,0.10986405054311132
1,have,99,0.04551563714424678
3,VBP,94,0.035881602745093
2,with,93,0.03439597082987941
4,said,93,0.03374280239357181
8,PRP$,82,0.03404793679802668
5,on,72,0.03118124741302654
6,for,71,0.03214858240765623
10,be,71,0.03213367768952819
13,that,53,0.02712197211627034
7,an,35,0.029628364008049784
18,we,27,0.026396144325400286
12,VBG,24,0.026315812288320948
15,at,20,0.026495546637901723
14,it,18,0.027960768525689555
17,is,14,0.027279915198592276
11,from,10,0.026373977768559115
16,but,8,0.026584812940801825
9,by,5,0.02576625962598874
19,this,5,0.027577392806001744
20,as,4,0.02582757439347301
21,JJR,1,0.022251283280998072
22,not,1,0.025978245431214412
