,Key,Count,Mean Score
0,mean_sen_len,100,0.04775846820271413
1,DT,100,0.0380999545101379
2,said,100,0.029543075059056633
3,lex_density,100,0.031234759910572243
4,VBD,100,0.02233627876826744
5,the,100,0.026833255938784144
8,VBP,86,0.01869050046832716
9,at,85,0.01899288687856954
6,but,83,0.019002231621892764
7,has,76,0.01886944012827213
11,that,23,0.016652695783689546
13,a,19,0.017196152149501334
12,RB,8,0.017167845461868524
15,up,8,0.017040480541396633
14,PRP$,6,0.01710273043114949
17,with,3,0.015651759991471538
16,out,2,0.016299928652747143
10,VBN,1,0.0181694418793728
