,Key,Count,Mean Score
0,VB,100,0.052660287736658706
1,PRP,100,0.07626144655333056
2,sentiment,100,0.060885989008617046
3,of,100,0.06575922431721784
4,NN,100,0.052715501677332466
10,DT,99,0.037960656699887574
5,IN,98,0.03924531841862826
6,have,62,0.03471297576168071
7,to,54,0.03606610795893765
9,NNS,41,0.0341838663203369
12,the,38,0.033062293612383574
14,RB,30,0.032580515355633874
11,mean_sen_len,29,0.03262930877083305
8,i,25,0.03141487245640165
13,which,22,0.03222458645219926
15,VBD,1,0.027765559316087093
16,had,1,0.027418508099268993
