,Key,Count,Mean Score
0,PRP,100,0.07437754036869991
1,sentiment,100,0.059639254450813445
2,of,100,0.0675468076343618
3,NN,100,0.054267588007220875
4,VB,100,0.052909607659240014
5,DT,99,0.0383635785512819
6,IN,97,0.040111586726478715
11,have,55,0.0354598228850912
7,to,50,0.036105129142041746
12,RB,39,0.03343820817638811
10,the,38,0.03313775579019075
9,NNS,36,0.032934951854301835
8,mean_sen_len,34,0.033208565863699524
14,i,29,0.032604850444406856
15,which,21,0.031539124613165485
13,had,1,0.032489235122790686
16,VBD,1,0.02941222457118625
