,Key,Count,Mean Score
0,and,100,0.06302246839591391
1,TTR,100,0.05376801053345029
2,mean_sen_len,100,0.06272796248955351
3,to,100,0.06634779602344747
4,of,100,0.048480824757229105
5,a,91,0.03319573748634805
9,VBZ,85,0.03189716421608811
8,that,80,0.030988892813667603
10,until,76,0.03243670785939829
6,is,64,0.03023592164856589
11,with,59,0.03015510629216521
7,the,19,0.027902085257028548
13,this,16,0.029302935210543196
16,RB,4,0.026368727657568765
15,IN,2,0.02500517485097445
14,VB,1,0.02444614449833177
12,sentiment,1,0.02841206751543259
17,lex_density,1,0.02647724101831781
18,DT,1,0.028139072880991288
