,Key,Count,Mean Score
0,TTR,300,0.12334330967657756
1,and,300,0.03761176550548557
2,IN,300,0.026449373380947584
3,the,300,0.03222753919408276
4,a,300,0.023033452215074628
6,DT,298,0.02110569396327523
5,mean_sen_len,295,0.021003221499142348
11,i,140,0.016882908759772452
10,NN,139,0.016881163941211447
7,this,136,0.01763593867592674
8,PRP,101,0.017113206172482243
9,lex_density,89,0.01666479209707509
14,sentiment,87,0.016888449589161917
16,you,59,0.01744457375938584
15,to,48,0.01631483518360954
17,JJ,35,0.016154487410248813
13,there,19,0.01609350572169794
12,was,15,0.01669306674918478
19,that,15,0.016257797449102156
18,for,11,0.017160169031778676
21,it,5,0.015639043790509895
22,or,2,0.01487427005523104
24,is,2,0.016457435979548674
23,VBG,2,0.016190066468305064
20,VBD,1,0.015949879514018713
25,RB,1,0.014487946247199703
