,Key,Count,Mean Score
0,sentiment,100,0.07295616134948628
1,its,100,0.057653762915774474
2,this,100,0.0683653539701971
3,and,100,0.05838461619933563
4,mean_sen_len,100,0.04007946627998527
5,VBG,100,0.0337769972016507
7,both,97,0.028813506208353448
10,not,87,0.027172008894555653
6,their,84,0.025189321151802196
8,RB,71,0.025191591478853678
9,with,20,0.02353596391195337
15,an,15,0.023774071642209474
11,TTR,11,0.022279641389353406
17,JJS,4,0.023007970292381972
14,because,4,0.02204741706011403
16,so,3,0.0222820220645094
18,VBD,2,0.02352531566262648
13,who,1,0.019465344178208804
12,very,1,0.02213238505659652
