,Key,Count,Mean Score
0,sentiment,100,0.059496901338025376
1,of,100,0.06767841826950359
2,PRP,100,0.07491588615409593
3,VB,100,0.05234501324143046
4,NN,100,0.05388359593192529
6,DT,95,0.038114382666537876
9,IN,95,0.03892214577814309
10,have,59,0.034470090524848236
8,to,53,0.03504692685092891
5,NNS,44,0.03306499748912484
11,RB,43,0.03255966884096388
7,the,38,0.03328562384970217
13,i,29,0.03230352425502176
14,mean_sen_len,27,0.03296629654345076
12,which,17,0.03256035430173491
