,Key,Count,Mean Score
0,PRP,100,0.07551819218604801
1,of,100,0.06693709630968739
2,VB,100,0.05306951466031147
3,NN,100,0.05297295999620315
4,sentiment,100,0.06097863058320399
5,DT,97,0.03896315831833362
13,IN,93,0.039204181742238116
11,have,68,0.03441341438876723
14,to,49,0.03455446421622933
7,NNS,44,0.03317600751943209
12,mean_sen_len,35,0.03297448672428209
6,the,33,0.03339485113972034
9,i,30,0.032122601813161865
10,RB,28,0.03235481744024792
8,which,22,0.032121778318763644
15,had,1,0.03303904872888332
