,Key,Count,Mean Score
0,TTR,100,0.08409872562855598
1,mean_sen_len,100,0.046356577751797134
2,we,95,0.021898214023657377
5,NN,87,0.019628417596844094
8,NNS,81,0.019578742048770033
13,sentiment,78,0.01970183345165131
3,or,75,0.02156804753577814
7,said,74,0.0207641684164202
6,which,65,0.020744971443613563
4,this,64,0.021623447367139073
10,you,40,0.01856017024529089
11,on,27,0.019519480946677045
12,PRP$,19,0.018790707768965825
9,and,18,0.017289425583356735
14,JJ,12,0.01673727045840157
15,the,12,0.017508670418073833
17,a,11,0.016973158168687722
22,PRP,7,0.017273359884146324
16,are,5,0.018126454786728592
29,VBN,4,0.016494718193944862
24,RB,3,0.016034088619669998
25,for,3,0.016162626032447513
19,by,3,0.018572016822622658
32,lex_density,2,0.01622692021722794
23,is,2,0.01678295607452708
26,in,2,0.018436607675376825
21,from,2,0.017294864477924173
27,IN,2,0.016392483771698083
18,VB,1,0.01639188320471002
20,DT,1,0.018172276069227937
28,about,1,0.01681751260320025
30,that,1,0.016457369974472006
31,as,1,0.017102246784914395
33,your,1,0.017477217358649356
34,be,1,0.017301769740006367
