,Key,Count,Mean Score
0,mean_sen_len,100,0.11327242624097719
1,TTR,100,0.11810649182764989
2,or,100,0.05462354487963614
3,this,100,0.04265580478859225
6,to,100,0.04330999398469544
7,VBD,99,0.038737956109537605
5,VBP,86,0.03213521573277758
9,that,81,0.02967830437283656
4,with,64,0.029833770886442693
8,is,55,0.02660119861789551
10,you,53,0.025154548539119723
12,of,46,0.02744606208765262
11,and,6,0.026039179875355204
14,i,4,0.023864578341424553
13,in,3,0.02585379790807212
15,VBZ,1,0.02334578956131702
16,so,1,0.023685284767161537
17,an,1,0.021575290136996612
