,Key,Count,Mean Score
0,TTR,300,0.054301264014948114
1,and,300,0.04754102752301735
2,with,300,0.044317875586820966
4,RB,300,0.04694510116515915
11,we,242,0.03142955343242104
3,to,236,0.030361038844789107
6,on,216,0.030085720206777328
5,that,214,0.031074919158638754
12,PRP,188,0.0293416388880384
8,this,180,0.029738248525994215
14,by,179,0.03009866519715243
7,VB,137,0.02818755114227302
9,PRP$,64,0.02819367004775708
16,as,33,0.02722505159467151
17,VBG,24,0.026660085656200757
10,an,23,0.02871289068196983
19,JJR,22,0.02803848769942944
13,mean_sen_len,18,0.027533125443411556
20,VBN,7,0.02739940006133291
15,a,6,0.025818514784043848
18,in,6,0.024047161579732284
21,for,3,0.02686588824322111
22,from,1,0.026630583672637587
23,our,1,0.024997133727832802
