,Key,Count,Mean Score
0,PRP,100,0.07602873521185723
1,of,100,0.06895908901603862
2,VB,100,0.05235101969569612
3,NN,100,0.05288512394454252
4,sentiment,100,0.06144943346967847
5,DT,97,0.03785301389207637
6,IN,97,0.03941709082443329
10,have,64,0.03480570607681368
7,to,63,0.03558818226089172
12,NNS,43,0.034103809777126425
11,the,37,0.03285337144093096
9,RB,35,0.032774356231302884
8,i,31,0.03267893699881408
14,which,17,0.03127984505835417
13,mean_sen_len,16,0.031015418916855053
